# egyptian dialect overlay — merged from dictionaries/egyptian/*.tsv
# columns: text<TAB>freq(200-255) — applied at runtime by DialectOverlay.kt
حلو	252
كويس	250
جامد	246
عادي	244
حلوة	244
صح	242
تعبان	240
مبسوط	240
كويسة	240
وحش	240
حلو اوي	240
غلط	238
زعلان	238
جعان	238
كبير	236
جديد	236
تحفة	236
مشغول	236
جميل	234
صغير	234
زهقان	234
عسل	234
فاضي	234
جدع	234
شاطر	232
مهم	232
عيان	232
مخنوق	232
صعب	232
قمر	230
روعة	230
ممتاز	230
زي الفل	230
هايل	228
غريب	228
نضيف	228
بردان	228
زعلانة	228
مبسوطة	228
تعبانة	228
سهل	228
غالي	228
مش كويس	228
ضروري	228
مية مية	226
ميه ميه	228
جامدة	226
مش حلو	226
مش بطال	226
عطشان	226
فرحان	226
مضايق	226
متضايق	230
لذيذ	226
قديم	226
مجنون	226
باين	226
مش عادي	226
قلقان	226
فل	226
جميلة	226
طويل	226
ببلاش	226
جعانة	224
محترم	224
عبيط	224
رخيص	224
بسيط	224
واضح	224
حلوة اوي	224
رهيب	224
فظيع	224
كبيرة	224
جديدة	224
حران	224
مشغولة	224
دمه خفيف	222
حقيقي	222
ساقع	222
شاطرة	222
غبي	220
حلوين	222
كويسين	222
مش زعلان	222
خطير	222
يجنن	226
جنان	222
عظيم	220
قصير	220
سخن	220
طيبة	220
عيانة	220
مش مهم	220
خايبة	206
خفيف	220
زهقانة	220
مش طبيعي	220
كسلان	218
لطيف	218
جدعة	218
ساقعة	218
مهمة	218
مكسوف	218
ذكي	218
تخين	218
شبعان	218
ممل	218
غريبة	218
عال العال	218
كداب	218
تقيل	218
غالية	218
مقلب	210
اخر حاجة	216
اهبل	216
وسخ	216
مزنوق	216
متعصب	216
مش باين	216
مجنونة	216
دمه تقيل	216
صعبة	216
فل الفل	216
هادي	216
عصبي	214
هبلة	214
رفيع	214
مريح	214
مش واضح	214
تحفة اوي	214
هايلة	214
بردانة	214
لذيذة	214
مشهور	214
فرحانة	214
جدعان	214
صعب اوي	214
مشغول اوي	214
زوق	214
ذوق	222
مضحك	220
مقرف	216
دمها خفيف	210
غني	212
واسع	210
ضيق	212
مرهق	212
عطشانة	212
دافي	212
قديمة	212
صغيرة	222
عادية	212
جميل اوي	212
عسل اوي	212
محترمة	212
مجتهد	212
زي القمر	212
اخر جمال	210
عبيطة	210
محرج	210
رهيبة	210
مجانين	210
بسيطة	210
مملة	212
متضايقة	218
مخنوقة	218
نشيط	210
فقير	208
قمر اوي	208
كدابة	206
طيبين	206
تمام	252
ماشي	250
ههههه	250
حاضر	248
هههه	246
اوكي	244
اوك	240
خير	236
تم	234
يلا بينا	234
طب ماشي	232
قشطة	232
النت	232
