# iraqi dialect overlay — merged from dictionaries/iraqi/*.tsv
# columns: text<TAB>freq(200-255) — applied at runtime by DialectOverlay.kt
زين	255
زينة	246
زينين	234
مو زين	244
كلش زين	246
خوش	252
مو خوش	234
حلو	250
حلوة	246
حلوين	234
كلش حلو	240
شين	240
خايس	232
تعبان	248
تعبانة	240
تعبانين	230
مريض	238
مريضة	230
فرحان	238
فرحانة	230
زعلان	244
زعلانة	236
جوعان	240
جوعانة	228
عطشان	234
نعسان	238
نعسانة	228
بردان	236
بردانة	226
حران	232
خايف	236
خايفة	228
مشغول	244
مشغولة	236
مشغولين	226
فاضي	240
فاضية	230
رخيص	234
غالي	240
غالية	234
مجنون	236
مجنونة	228
خبل	238
خبلة	228
مخبل	232
خطية	246
مسكين	240
مسكينة	230
عتيك	228
نظيف	230
وصخ	232
خربان	240
خربانة	230
عدل	242
مرتاح	238
مرتاحة	228
مبسوط	234
مستانس	238
مستانسة	228
معصب	236
معصبة	226
مضوج	234
مضوجة	224
يجنن	242
تجنن	240
دمه خفيف	232
دمه ثقيل	228
دمك خفيف	224
طيب	240
طيبة	232
طيبين	224
شاطر	234
شاطرة	226
كسلان	228
كسلانة	220
حبوب	230
كشخة	232
كاشخ	226
باين	236
باين عليك	228
زفت	234
حامي	232
باردة	230
مؤدب	226
مكرود	232
مكرودة	222
غشيم	224
فنان	228
اسطورة	230
بطل	232
تحفة	228
مية مية	230
عال العال	232
عصبي	230
عصبية	222
خجول	224
مغرور	226
بخيل	228
حساس	224
قديمة	220
جديدة	224
سريع	226
خفيفة	218
شاطرين	218
مرتبة	220
مرتب	224
كيوت	230
نايس	226
خوش شي	232
خوش واحد	228
مو حلو	230
مو عدل	226
كلش تعبان	224
كلش زحمة	222
هادئة	218
شقية	220
دلوعة	228
دلوع	224
مدلل	222
مدللة	220
شنو	255
شنو يعني	240
منو	248
منو وياك	228
ليش	254
ليش لا	240
ليش لأ	232
ليش هيجي	234
ليش ما جيت	230
ليش زعلان	226
وين	252
وينك	250
وينج	240
وينكم	236
وين رايح	234
وين رحت	232
وين صرت	238
منين	236
من وين	238
لوين	236
ليوين	230
شلون	250
شلونه	238
شلونها	234
شلون يعني	226
شوكت	242
شوكت تجي	228
يمتى	238
شكد	244
بيش	238
بيش هذا	226
شكد سعره	228
شبيك	248
شبيج	240
شبيه	232
شبيها	226
شبيكم	228
شبيك زعلان	224
شسوي	240
شاسوي	230
شنسوي	228
شتريد	242
شتريدين	230
شيريد	226
شرايك	244
شنو رايك	234
شدتسوي	240
شكاعد تسوي	226
شصار	244
شصاير	232
شنو صار	236
شنو السالفة	238
شنو القصة	228
شنو الاخبار	230
اشو	238
اشو ما جيت	226
صدك	246
صدك لو لا	224
صح لو لا	230
تدري شنو	232
اكو شي	234
شعندك	236
شعندج	226
شمدريك	232
شقصدك	226
جم	238
جم واحد	226
شنو الوضع	230
شلون الوضع	226
تجي ويانا	230
منو كال	224
منو كلك	226
وين كنت	230
ليش تأخرت	226
شنو اسمك	232
وين ساكن	228
شكد الساعة	230
شنو هذا	234
هذا شنو	226
ليش ما ترد	228
وين مختفي	224
شنو برنامجك	222
شسالفة	234
شنو تحب	224
شتاكل	226
شنو ناكل	224
وين نروح	230
شوكت نروح	222
