# Gulf Arabic curated lexicon — category: verbs
# columns: text<TAB>freq(200-255)
ادري	246
مدري	252
ما ادري	250
ما دريت	222
دريت	224
اعرف	242
ما اعرف	244
تعرف	236
تعرفه	224
يعرف	226
اعرفه	228
عرفت	234
ما عرفت	220
احب	246
احبك	250
احبكم	230
احبه	222
احبها	224
ما احب	228
تحب	230
يحب	220
اروح	242
بروح	248
بنروح	240
نروح	238
تروح	232
يروح	228
روح	240
رحت	244
ما رحت	238
رحنا	228
راحت	224
راحوا	218
رايح	238
رايحه	226
رايحين	222
ابي اروح	230
ما ابي شي	222
اجي	240
بجي	232
اجيك	230
بجيك	224
جيت	242
جينا	222
جا	228
جات	230
جاك	218
يجي	238
تجي	234
يجون	220
جاي	236
جايه	224
جايين	220
تعال	246
تعالي	236
تعالوا	226
ارجع	234
برجع	230
رجعت	238
رجع	228
ترجع	226
يرجع	224
رجعنا	218
اسوي	244
تسوي	238
يسوي	232
سويت	240
سوينا	224
نسوي	228
بسوي	230
سو	222
مسوي	226
قلت	240
قلت لك	236
قلتلك	232
قال	234
قالت	228
قالوا	222
قالك	218
تقول	228
يقول	224
قول	230
قولي	218
نقول	220
اشوف	244
اشوفك	240
بشوفك	230
نشوف	232
خل نشوف	224
خلني اشوف	222
شفت	246
شفته	226
شفتها	222
شفتك	220
ما شفت	224
تشوف	228
يشوف	222
شوف	242
شوفي	226
اسمع	234
سمعت	236
سمع	222
تسمع	224
سمعته	218
انام	238
بنام	232
نمت	234
ما نمت	226
نايم	240
نايمه	228
نايمين	218
ينام	220
اقعد	230
قعدت	224
نقعد	222
قاعد	244
قاعده	230
قاعدين	224
جالس	236
جالسه	226
جالسين	222
اشتغل	230
اشتغلت	224
يشتغل	222
تشتغل	220
ادرس	226
درست	224
اذاكر	228
ذاكرت	220
اكلت	234
كليت	228
تاكل	224
ناكل	226
ياكل	218
اكلنا	220
اشرب	224
شربت	220
اطبخ	222
طبخت	224
طرش	228
طرشلي	226
طرشت	222
ادز	222
دز	224
دزلي	220
ارسل	228
ارسلت	224
اكلمك	230
كلمني	234
كلمته	222
كلمتك	220
اكلمه	218
نتكلم	224
تكلم	222
اتصلت	226
اسولف	234
سولف	228
نسولف	230
سولفت	218
ادور	236
دورت	224
تدور	220
يدور	218
ادور لك	216
احصل	224
حصلت	228
ما حصلت	222
اخذت	230
خذ	234
خذي	224
خذيت	226
ياخذ	222
خذه	218
خذ راحتك	226
عطني	240
عطيني	230
اعطيك	226
عطيته	220
يعطيك	232
احط	226
حط	232
حطيت	226
حطه	218
اشيل	224
شيل	222
لا تشيل هم	228
افتح	226
فتحت	222
سكر	224
سكرت	220
خلصت	238
خلص	236
خلصنا	226
اخلص	230
نخلص	218
ابشر	246
ابشري	228
تدلل	236
امرك	230
تامر	226
سم	240
سامحني	228
اسمح لي	222
صبر	226
اصبر	230
انطر	222
انطرك	224
انتظر	220
وقف	224
وقفت	218
اطلع	230
طلعت	232
طلع	228
طلعنا	222
نطلع	226
بطلع	224
يطلع	220
ادخل	222
دخلت	218
دش	230
دشيت	224
انزل	226
نزلت	224
نزل	220
اركب	220
وصلت	238
وصل	230
اوصل	226
اوصلك	220
توصل	222
وصلني	218
وصلنا	224
امشي	228
مشيت	224
نمشي	230
مشينا	218
اسافر	228
سافرت	226
مسافر	234
مسافرين	218
نسافر	220
اشتريت	228
اشتري	226
شريت	232
بعت	218
ادفع	220
دفعت	218
احجز	222
حجزت	220
اطلب	224
طلبت	228
طلبنا	218
اجرب	222
جربت	224
جرب	226
افكر	226
فكرت	222
احس	240
احس اني	226
تحس	228
حسيت	232
ما احس	220
اخاف	230
خفت	224
تخاف	218
لا تخاف	228
زعلت	228
تزعل	220
لا تزعل	234
عصبت	222
فرحت	222
انبسطت	226
استانست	228
استانسنا	218
اضحك	226
ضحكت	224
تضحك	218
ضحكتني	222
ابكي	220
نسيت	240
انسى	230
لا تنسى	232
نسيته	220
نسينا	218
تذكرت	222
اذكر	228
ما اذكر	226
افهم	230
فهمت	238
ما فهمت	232
تفهم	220
فهمتك	218
اقدر	234
ما اقدر	240
تقدر	232
يقدر	222
قدرت	218
ما قدرت	224
احاول	224
حاولت	222
حاول	220
ساعدني	228
اساعدك	222
اشتقت	236
اشتقت لك	238
اشتقتلك	230
ازورك	222
العب	224
لعبت	220
نلعب	226
يلعب	218
اطالع	228
طالعت	218
اغسل	220
اسوق	226
يسوق	218
رد	234
رديت	226
يرد	218
قريت	222
اقرا	218
اكتب	222
كتبت	218
وديني	224
ودني	226
اوديك	218
امزح	224
تمزح	222
يمزح	218
امزح معك	216
صدقني	230
تصدق	228
تحلف	224
احلف	226
احتاج	222
تحتاج	220
لا يفوتك	226
فاتني	224
فاتك	218
ما لحقت	222
الحق	226
ودي اشوفك	226
