# Gulf Arabic curated lexicon — category: chat
# columns: text<TAB>freq(200-255)
ههههه	252
هههه	250
ههههههه	240
خخخخ	232
خخخ	224
لول	226
اوك	244
اوكي	242
تم	250
تمم	232
سوري	230
بليز	228
ثانكس	218
واتس	234
واتساب	230
الواتس	224
سناب	238
سنابي	222
سنابك	216
انستا	230
انستقرام	218
تويتر	226
تيك توك	222
يوتيوب	224
تلقرام	216
قروب	236
القروب	226
قروبنا	216
مسج	234
مسجات	218
رساله	228
رسايل	220
اتصل	236
اتصل فيني	228
اتصلي	216
رني	230
رن	222
مسكول	224
متصل	220
مكالمه	226
رد علي	230
رد بسرعه	216
ليش ما ترد	222
محد رد	224
ردي	216
اونلاين	224
اخر ظهور	218
نت	232
النت	234
النت ضعيف	222
واي فاي	226
الشبكه	218
شحن	226
باقه	220
ما وصلني شي	218
سكرين	222
سكرين شوت	216
صوره	230
صور	226
الصوره	220
فيديو	228
مقطع	234
مقاطع	224
ستوري	226
بوست	218
منشن	216
لايك	222
فولو	216
هاشتاق	216
ترند	220
فويس	224
تسجيل	218
برب	228
يالبى	236
فديتك	244
فديتج	222
فديتكم	218
حبيت	240
حبيته	222
عجبني	236
ما عجبني	224
عجبتني	220
يعجبني	216
اي والله	236
لا والله	230
ايوا	226
اي نعم	220
خير	232
صح	240
صح لسانك	222
معك حق	226
كلامك صح	218
اموت ضحك	226
مت من الضحك	216
مضحك	224
ميت ضحك	218
نايس	228
واو	222
وناسه	242
طقطقه	222
تدري	234
تدرون	220
بقولك	232
اقولك	236
قصدك	222
قصدي	226
اقصد	218
ابشرك	224
خبر	228
اخبار	222
سوالف	228
شف	230
شيك	222
شيك على الواتس	216
يهبل	236
لينك	224
رابط	226
اللينك	216
تطبيق	220
ايميل	218
اكونت	220
حسابك	216
باسورد	216
بلوك	218
شير	216
ضيفني	224
اضيفك	218
حط لايك	216
بالخاص	226
على الخاص	220
لوكيشن	222
ارسل اللوكيشن	216
