# Gulf Arabic curated lexicon — category: daily
# columns: text<TAB>freq(200-255)
اكل	240
غدا	244
عشا	242
فطور	236
ريوق	240
تريقت	220
قهوه	248
ابي قهوه	226
نشرب قهوه	222
شاي	244
كرك	238
حليب	226
عصير	224
مويه	238
ماي	234
بيبسي	228
نسكافيه	218
خبز	228
رز	230
عيش	234
لحم	228
دجاج	230
سمك	222
مجبوس	228
كبسه	238
مندي	230
هريس	218
برياني	224
شاورما	232
برجر	228
بيتزا	226
معصوب	220
لقيمات	222
تمر	230
رطب	222
سمبوسه	226
حلا	234
حلويات	220
كيك	224
ايسكريم	222
شوكولاته	220
سفره	224
صحن	218
مطعم	236
مطاعم	218
كافيه	230
كوفي	234
طلبات	224
توصيل	228
مندوب	226
عزيمه	228
عزومه	222
اموت جوع	222
فيني جوع	220
مالي نفس	226
بيت	240
البيت	244
بيتنا	230
بيتكم	222
شقه	226
غرفه	224
مجلس	232
حوش	224
مطبخ	226
حمام	222
صاله	220
الباب	224
سياره	238
سيارتي	228
سيارتك	218
موتر	232
بنزين	230
محطه	220
زحمه	240
شارع	222
طريق	226
الطريق	230
في الطريق	228
انا بالطريق	222
اشاره	224
مواقف	220
مشوار	234
مشاوير	226
توني واصل	226
توني صاحي	222
دوام	246
الدوام	238
دوامي	226
بعد الدوام	220
مداوم	220
شغل	244
الشغل	236
شغلي	224
اجازه	240
عطله	228
ويكند	224
مدرسه	232
جامعه	230
كليه	224
اختبار	236
اختبارات	226
امتحان	228
واجب	230
واجبات	218
محاضره	228
مذاكره	224
ترم	220
نتيجه	218
فلوس	246
ريال	236
درهم	228
دينار	226
حساب	230
راتب	238
الراتب	232
الراتب نزل	224
معاش	224
رصيد	228
تحويل	220
سوق	236
السوق	238
السوق زحمه	216
مول	234
مقاضي	230
تموينات	222
بقاله	232
جمعيه	226
سوبرماركت	218
اغراض	232
غرض	220
حراج	222
عروض	224
تخفيضات	220
خصم	226
مستشفى	228
صيدليه	222
موعد	236
مواعيد	218
مراجعه	224
دوا	226
جو	238
الجو	236
الجو حر	224
الجو شوب	222
الجو حلو	226
الجو غبار	220
حر	236
الحر	226
شوب	232
برد	234
البرد	222
غبار	230
غبره	224
مطر	236
امطار	220
تمطر	218
رطوبه	228
الدنيا حر	218
الدنيا برد	216
الدنيا زحمه	218
نوم	234
النوم	226
سهر	228
سهره	222
قيلوله	220
مافيني نوم	220
يبيلي نوم	218
ابي انام	224
نمت متأخر	216
مزاج	228
مزاجي	218
نفسيه	224
ضغط	226
مالي خلق	242
عيب	238
قهر	234
عوار راس	222
جوال	246
جوالي	232
جوالك	222
تلفون	236
شاحن	228
ملابس	226
ثوب	234
ثياب	224
شماغ	228
غتره	222
عبايه	230
شيله	220
كندوره	224
دشداشه	222
نعال	218
غسيل	220
مفتاح	218
سالفه	238
موضوع	232
قصه	224
وضع	228
الوضع	232
مشكله	234
مشاكل	226
حفله	222
عرس	228
عزا	218
مباراه	226
كوره	234
الكوره	224
تمرين	222
جيم	226
نادي	220
رياضه	218
مشي	224
فلم	230
افلام	220
مسلسل	232
مسلسلات	222
حلقه	228
طلعه	230
كشته	232
بر	234
البر	228
مخيم	226
رحله	224
بسرعه	236
على السريع	218
حماس	230
