# Egyptian Arabic curated lexicon — category: verbs
# columns: text<TAB>freq(200-255)
عايز	255
عاوز	252
عارف	250
مش عارف	248
بحبك	248
معرفش	246
بحب	245
جاي	244
هروح	244
رايح	242
عايزة	241
تيجي	240
شوف	240
قلت	240
عاوزة	240
رحت	240
شغال	240
عارفة	239
فاهم	238
قال	238
جيت	238
شفت	238
هنروح	238
فاكر	236
راح	236
عملت	236
اقولك	236
مش قادر	236
استنى	236
ينفع	236
عرفت	236
تعالي	236
مش عارفة	235
مش فاهم	234
اشوفك	234
هكلمك	234
نسيت	234
بقول	234
وصلت	234
فهمت	234
بص	234
مينفعش	234
تعالى	234
اروح	233
هاجي	232
قلتلك	232
كلمني	232
اشوف	232
محتاج	232
خد	232
هات	232
حصل	232
روح	232
خايف	232
نايم	232
هتيجي	232
جاية	232
رايحة	231
سامع	230
هقولك	230
بتحب	230
حاسس	230
هجيب	230
بعت	230
نزلت	230
مستني	230
بشتغل	230
سمعت	230
قالي	230
اقدر	229
زهقت	229
تعبت	229
خليك	229
قوللي	229
اقول	228
جه	228
ييجي	228
هعمل	228
عجبني	228
جبت	228
خرجت	228
جاب	228
نازل	228
هاخد	228
اصحى	228
تحب	228
ساعدني	228
صحيت	228
عايزين	238
ماعرفش	234
اعرف	234
يعرف	222
نعرف	218
هتروح	228
هيروح	222
رحنا	226
راحت	226
بروح	228
نروح	230
تروح	224
مروحتش	222
مرحتش	216
روحي	218
رايحين	224
جت	222
جينا	216
نيجي	220
هييجي	222
هنيجي	218
جايين	222
مجاش	222
مجتش	214
متيجي	214
تعالوا	226
قالت	228
قالوا	220
قالتلي	220
تقول	224
يقول	218
هقول	222
مقلتش	218
ماقلتش	212
قول	224
قولي	224
قولتلك	216
عمل	226
اعمل	228
نعمل	216
هنعمل	216
معملتش	218
شوفي	224
نشوف	226
هنشوف	227
تشوف	220
يشوف	212
شفته	218
شفتها	216
مشفتش	220
بشوف	216
هشوف	222
وريني	216
اكلت	226
باكل	220
هاكل	224
ناكل	218
مكلتش	212
تشرب	210
بشرب	212
شربت	218
هنام	228
بنام	216
نمت	224
منمتش	210
صاحي	226
صاحية	212
قاعد	236
قاعدة	226
قاعدين	216
اقعد	224
قعدت	216
هقعد	212
مشيت	222
همشي	220
امشي	224
يمشي	208
جابت	216
هتجيب	216
اجيب	222
جيب	226
جيبي	210
جبتلك	216
جابلي	214
مجبتش	208
خدت	226
اخد	226
خدي	218
هديك	218
اديني	224
اداني	212
هديلك	214
محتاجة	218
حبيت	226
يحب	214
بتحبني	222
مبحبش	220
بموت فيك	226
بموت فيكي	216
اشتغل	218
اشتغلت	220
هشتغل	216
شغالة	226
شغالين	214
فاهمة	224
مفهمتش	218
افهم	216
فهمني	218
اسمع	226
اسمعني	212
بسمع	214
مسمعتش	212
سامعة	216
سامعني	222
كلمت	222
كلميني	216
اكلم	216
اكلمك	224
بكلم	214
بكلمك	220
مكلمتش	210
اتكلم	218
بتكلم	212
بصي	222
عجبتني	218
معجبنيش	214
يعجبك	208
انسى	216
متنساش	218
ناسي	216
افتكرت	216
فاكرة	224
مش فاكر	224
فكرني	212
افتكر	210
لقيت	226
ملقتش	216
الاقي	214
تلاقي	218
ملقيتش	210
خلصت	230
اخلص	216
هخلص	220
مخلصتش	212
استني	224
استنيت	210
مستنيك	226
مستنية	218
هستنى	214
استناني	216
هوصل	218
وصلني	216
موصلتش	208
انزل	218
هنزل	224
منزلتش	206
طالع	230
طلع	222
طلعت	226
اطلع	212
هطلع	220
دخلت	220
ادخل	214
هدخل	212
اخرج	212
هخرج	218
خارجة	214
نخرج	216
مخرجتش	205
بعتلك	222
بعتلي	226
ابعت	224
ابعتلك	218
هبعت	222
هبعتلك	216
ابعتلي	224
مبعتش	210
اقابلك	214
قابلت	212
هقابلك	216
نتقابل	218
حصلت	214
يحصل	212
محصلش	216
بيحصل	214
سيب	216
سيبك	224
سيبني	218
سابني	212
خفت	216
متخافش	224
خايفة	220
بخاف	212
مقدرتش	220
تقدر	222
يقدر	210
قدرت	212
قادر	220
مش قادرة	224
تنفع	208
مش حاسس	214
بفكر	220
فكرت	218
هفكر	210
اتصلت	216
بذاكر	220
ذاكرت	214
اذاكر	216
مذاكرتش	208
بلعب	216
لعبت	212
نلعب	218
تساعدني	214
هساعدك	212
بحاول	220
حاولت	218
حاول	214
هحاول	222
قفلت	214
اقفل	212
قفل	216
افتح	214
فتحت	216
بدور	218
دورت	210
جرب	214
جربت	212
هاتي	216
هاتلي	222
خلي	226
خليني	222
خلينا	224
خليكي	212
اتأخرت	218
متتأخرش	210
هتأخر	212
نجحت	214
بدأت	214
مسافر	226
مسافرة	212
سافرت	214
هسافر	218
اتفرج	214
بتفرج	212
مش مستحمل	214
اتجوز	212
اتجوزت	210
الحقني	220
عايش	222
عايشين	210
بقيت	216
مش عارف اعمل ايه	216
هرجع	226
رجعت	228
راجع	232
راجعة	218
مرجعتش	208
ارجع	220
بيقولوا	222
قالولي	216
اسأل	216
سألت	214
اسألك	210
اطمن	214
اطمني	210
متقلقش	228
متقلقيش	210
اهدى	210
اهدي	214
بطل بقى	212
اسكت	214
ركز	216
بيحب	218
بيقول	220
بيعمل	218
بيشتغل	220
بتعرف	216
اكمل	212
كملت	214
نكمل	216
هكمل	218
وقف	214
وقفت	212
استنى شوية	216
خد بالك	230
خدي بالك	216
هبقى	220
ابقى	222
هبقى اقولك	214
عدى	214
هعدي	212
حط	218
حطيت	216
احط	210
شيل	216
شيلت	210
اكتب	216
كتبت	214
اقرا	216
قريت	214
بقرا	210
اطلب	216
طلبت	218
هطلب	214
معرفش والله	220
بفكر فيك	214
