# Egyptian Arabic curated lexicon — category: chat
# columns: text<TAB>freq(200-255)
تمام	252
ماشي	250
ههههه	250
حاضر	248
هههه	246
اوكي	244
اوك	240
خير	236
تم	234
يلا بينا	234
طب ماشي	232
قشطة	232
النت	232
يلا بقى	230
مفيش مشكلة	228
اي خدمة	228
موبايل	228
معاك حق	226
التليفون	226
الفيس	226
واتس	226
رنلي	226
قصدي	226
تحت امرك	226
حرام عليك	226
من عينيا	224
الواتس	224
فيس	224
جروب	224
اتفقنا	224
رد عليا	224
الموبايل	224
بهزر	224
واتساب	222
بليز	222
انستا	222
حاضر يا فندم	222
صورة	222
شحن	220
الجروب	220
مسج	220
رقمك	220
مفيش نت	220
لحظة	220
بتهزر	220
هاي	220
تمام التمام	218
فيسبوك	218
واي فاي	218
البطارية	218
لينك	218
فويس	218
النت فاصل	218
صور	218
انا جيت	218
يلا نروح	218
هكلمك بعدين	218
من عيوني	218
رسالة	218
يوتيوب	216
مش بيرد	216
الشاحن	216
اللينك	216
رصيد	216
بوست	216
مكالمة	216
اتصل بيا	216
انا وصلت	216
ابقى كلمني	216
بالغلط	216
اونلاين	216
مش سامعك	216
هزار	216
سين	214
تيك توك	214
كومنت	214
ستوري	214
هتصل بيك	214
انت بتهزر	214
النت وحش	214
رقمي	214
مشغول دلوقتي	214
هفصل	214
عيب عليك	214
على الواتس	214
رسايل	212
نمرة	212
ابعتلي رقمك	212
كلمني لما توصل	212
ابعتهولي	212
لايك	212
رن عليا	212
على الفيس	212
فيديو كول	212
انا في الطريق	212
شير	210
باقة	210
كارت شحن	210
البطارية فاضية	210
ابعتلي مسج	210
مش فاضي دلوقتي	210
هرد عليك	210
اتأخرت عليك	210
ابعت اللينك	210
ابعتلي فويس	210
سكرين شوت	210
اكونت	210
لول	210
بتكلم جد	210
منشن	208
بلوك	208
باسورد	208
برب	208
صوتك مقطع	208
سايلنت	206
