# Levantine (Syrian) curated lexicon — category: daily
# columns: text<TAB>freq(200-255)
بيت	250
البيت	245
عالبيت	244
بالبيت	242
شغل	250
الشغل	243
شغلة	238
شغلات	222
دوام	238
الدوام	228
مصاري	245
مصريات	222
ليرة	220
دولار	232
الدولار	222
سعر الدولار	210
سعر الصرف	205
معاش	220
راتب	212
مصروف	212
فراطة	203
حوالة	215
صراف	200
مصرف	200
حساب	210
سعر	218
اسعار	212
غلا	205
دكان	212
محل	220
سوق	220
السوق	212
فرن	210
صيدلية	212
سيارة	228
سرفيس	228
تكسي	222
باص	218
طريق	218
عجقة	212
كراج	208
كازية	205
بنزين	222
مازوت	228
غاز	220
جرة غاز	203
كهربا	242
الكهربا	234
ضو	210
تقنين	215
امبيرات	212
مولدة	203
اشتراك	205
طاقة شمسية	203
مي	235
المي	224
خزان	203
خبز	232
الخبز	218
ربطة خبز	205
اكل	240
الاكل	224
غدا	228
عشا	226
فطور	218
ترويقة	208
قهوة	240
القهوة	224
فنجان قهوة	205
شاي	228
متة	224
سكر	216
زيت	214
رز	212
برغل	203
لبن	208
لبنة	208
جبنة	210
بيض	210
خضرا	206
فواكه	202
لحمة	212
جاج	212
بندورة	208
بطاطا	208
زعتر	204
شاورما	203
فلافل	202
حلويات	204
بوظة	202
عصير	204
دخان	222
سيجارة	206
اركيلة	210
موبايل	240
الموبايل	228
تلفون	232
نت	245
النت	238
واي فاي	214
شاحن	222
بطارية	220
شحن	222
رصيد	221
خط	214
رقم	218
نمرة	214
مسج	231
رسالة	231
اتصال	221
مكالمة	211
صورة	231
صور	221
فيديو	227
واتس	237
فيس	231
تلغرام	221
لابتوب	203
كمبيوتر	202
تلفزيون	208
شاشة	202
سماعات	202
دوا	224
ابرة	200
مشفى	222
عيادة	206
ضغط	206
حرارة	210
وجع	212
وجع راس	208
كريب	206
رشح	204
تحليل	202
عملية	208
مدرسة	228
المدرسة	218
جامعة	226
الجامعة	218
امتحان	228
امتحانات	220
فحص	218
درس	214
دروس	206
محاضرة	210
كتاب	212
دفتر	202
قلم	202
وظيفة	208
وظايف	210
دراسة	208
بكالوريا	204
معهد	202
دورة	205
مدير	206
علامات	206
نتائج	206
شتا	224
الشتا	212
صيف	216
برد	228
البرد	214
مطر	218
تلج	212
هوا	208
جو	220
الجو	216
طقس	205
شمس	210
غسالة	202
براد	208
صوبيا	208
حطب	202
غسيل	206
جلي	203
اغراض	216
غراض	214
مشوار	218
مشاوير	204
كيس	202
شنطة	205
مفتاح	208
مفاتيح	202
هوية	208
جواز	206
اقامة	208
فيزا	205
سفر	212
طيارة	208
مطار	204
حدود	202
معاملة	210
اوراق	208
تياب	210
شركة	210
مكتب	208
معمل	206
ورشة	203
زبون	202
نوم	222
دوش	202
اخبار	222
خبر	216
حكي	218
سكن	203
مكيف	206
مروحة	203
طاولة	204
كرسي	203
كنبة	202
مخدة	202
ضيعة	214
حارة	208
شارع	214
شقة	214
غرفة	212
اوضة	216
مطبخ	206
حمام	212
تخت	208
اجار	206
بسكليت	200
محطة	202
دور	206
