# Levantine (Syrian) curated lexicon — category: people
# columns: text<TAB>freq(200-255)
حبيبي	255
ماما	250
حبيبتي	249
بابا	247
يا حبيبي	246
خيو	244
حياتي	243
امي	242
قلبي	240
حدا	240
اخي	239
شباب	239
يا اخي	238
يا شباب	237
اهلي	236
عمو	236
عمري	235
عيوني	235
ياخي	234
زلمة	234
اختي	233
بنات	233
حبي	233
استاذ	232
الشباب	232
يا جماعة	232
بنتي	231
يا حبيبتي	231
ابني	230
يا عيني	230
خالتو	229
صاحبي	229
خالو	228
تيتا	228
يا غالي	228
خيي	227
دكتور	228
يا معلم	227
ولادي	226
يا قلبي	226
الناس	226
جدو	225
معلم	225
يا عمي	225
رفيقي	224
قلبو	224
يا عمري	224
ابي	224
الولاد	224
ناس	223
واحد	223
يا روحي	223
يا بنات	223
عمي	222
يا خيو	222
البنات	222
اصحابي	221
حبايبي	221
شب	221
يا سيدي	221
يا حياتي	220
العالم	220
بنت	220
الغالي	220
استاذة	219
مدام	219
عيني	219
جماعة	219
يا ستي	219
صبايا	218
اهلك	218
يا ماما	218
عمتو	218
وحدة	217
خالتي	217
يا استاذ	217
يا كبير	217
حبيب قلبي	217
ابوك	216
جوزي	216
يما	216
الزلمة	216
ولاد	216
يا ابني	216
يا شيخ	216
خالي	216
امو	215
عزيزي	215
يا بطل	215
اخوك	214
خيتا	214
قمر	214
دكتورة	214
يا ناس	214
ولد	214
عيلتي	214
امك	213
حبايب	213
يا بابا	213
يا قمر	213
رفقاتي	213
العيلة	213
اختك	212
جدي	212
مرتي	212
معلمة	212
كلكن	212
يا عيوني	212
بطل	212
الاهل	212
يا بنتي	211
صاحبتي	211
ستي	210
عيلة	210
ابن عمي	210
انسان	210
يا دكتور	210
يابا	209
ابوه	209
انسة	209
يا عمو	209
رفيقتي	209
الصبايا	209
الوالد	209
جيران	208
اختو	208
بيبي	208
عسل	208
بني ادم	208
يا صبايا	208
يا ولد	208
صديقي	208
حبيبي الغالي	208
الوالدة	208
الجيران	207
بنوتة	207
مرتو	207
عزيزتي	207
حبيبة قلبي	207
صبية	207
يا حلو	207
يا عالم	207
استاذي	207
اخواتي	207
رجال	207
اهلو	206
خطيبي	206
حماتي	206
طنط	206
نسوان	206
ولادك	206
يا عسل	206
يا بنت	206
ولاك	206
اخوه	206
خطيبتي	205
حكيم	205
ابو الشباب	205
يخي	205
ابوي	204
جوزا	204
زلم	204
ختيار	204
حياتو	204
يا خالتو	204
صديقتي	204
عروس	204
اخوتي	204
بنت عمي	203
نسيبي	203
غاليتي	203
يا وحش	203
عريس	203
الشلة	203
ابن خالتي	202
حبوبة	202
مرا	202
يا خيتا	202
