# Iraqi Arabic curated lexicon — category: verbs
# columns: text<TAB>freq(200-255)
اريد	255
ما اريد	250
تريد	250
يريد	246
نريد	242
اريدك	240
اريدها	234
اروح	252
تروح	248
يروح	246
نروح	246
رحت	248
ما رحت	242
راحت	240
راحوا	236
روح	244
خل نروح	240
اجي	248
تجي	246
يجي	244
نجي	236
جيت	246
ما جيت	240
اجه	240
اجت	236
اجو	234
تعال	250
تعالي	244
تعالوا	238
اجيك	240
اجيلك	232
اكول	250
تكول	244
يكول	242
كلت	246
كلتلك	240
كلتله	232
كللي	242
كول	238
كولي	230
دا اكول	234
كال	240
كالت	234
كالوا	230
اشوف	250
تشوف	246
يشوف	242
شفت	250
ما شفت	242
شفتك	240
شفته	236
شوف	248
شوفي	238
خل اشوف	236
نشوف	240
ادري	248
ما ادري	250
مدري	252
مادري	244
تدري	242
يدري	234
اعرف	248
ما اعرف	246
تعرف	244
يعرف	238
عرفت	240
ما عرفت	232
تعرفه	230
احب	250
احبك	252
احبج	244
احبكم	240
ما احب	238
يحب	236
تحب	238
حبيت	240
حبيتك	234
اسولف	242
دا اسولف	240
نسولف	238
سولف	236
سولفلي	234
اسوي	248
تسوي	246
يسوي	240
سويت	244
ما سويت	236
سويلي	234
نسوي	232
دا اسوي	236
اخذت	240
خذ	244
خذي	234
خذيت	232
ياخذ	236
جيب	246
جيبي	232
جيبلي	244
اجيب	240
يجيب	234
جبت	238
ما جبت	228
جبتلك	230
اكدر	246
ما اكدر	244
تكدر	240
ما تكدر	234
يكدر	236
انطي	234
انطيني	246
انطيك	240
انطيها	230
نطاني	228
ما نطاني	224
انطيه	226
اسمع	242
اسمعني	236
سمعت	244
ما سمعت	236
تسمع	238
سمعني	230
احجي	242
تحجي	238
يحجي	232
حجيت	234
ما تحجي	228
حاجيني	232
حاجيته	224
دز	244
دزلي	248
دزيت	236
ادزلك	238
دزها	228
دزلك	234
دزيتلك	226
اشتغل	240
دا اشتغل	238
اشتغلت	236
يشتغل	232
خابر	232
خابرني	240
اخابرك	238
خابرته	230
نسيت	244
ما نسيت	232
لا تنسى	238
تذكرت	234
انتظر	236
انتظرني	234
كعدت	236
اكعد	238
كاعد	244
كاعدين	238
كاعدة	232
نايم	242
نايمة	234
نمت	240
ما نمت	234
انام	242
تنام	232
كليت	244
ما كليت	234
اكلت	240
ناكل	232
تاكل	238
ياكل	230
اشرب	236
شربت	238
تشرب	230
جعت	238
شبعت	234
تغديت	236
تعشيت	234
تريكت	226
رجعت	242
ارجع	244
يرجع	238
رجع	240
ما رجع	228
راجع	240
راجعين	230
وصلت	246
وصل	240
توصل	230
اوصل	232
وصلني	234
طلعت	240
اطلع	238
يطلع	234
طلع	236
نزلت	234
انزل	232
ينزل	226
اشتريت	236
اشتري	234
شريت	240
اشري	228
تشري	224
دفعت	232
ادفع	230
حط	240
حطيت	236
احط	230
حطها	228
حطلي	232
شيل	234
شلت	226
افتح	234
فتحت	232
سد	236
سديت	226
سد الباب	230
دور	232
ادور	240
دورت	230
دورلي	232
يدور	228
لكيت	240
ما لكيت	232
ضحكت	234
دا اضحك	228
تضحك	226
بكيت	226
اخاف	238
تخاف	230
خفت	234
لا تخاف	240
وكف	234
وكفت	228
زعلت	238
لا تزعل	242
زعلتني	230
عوف	234
عوفني	240
عافها	224
خليني	244
خليك	240
خله	238
خليها	234
خل	246
خلنا	230
خلي	242
وديت	230
اودي	228
وديني	232
مشيت	236
امشي	238
يمشي	230
نمشي	228
خل نمشي	232
لبست	228
البس	226
غسلت	226
اغسل	224
طبخت	234
اطبخ	230
تطبخ	226
درست	232
ادرس	234
يدرس	226
نجحت	236
صار	248
صارت	240
ما صار	236
يصير	244
ما يصير	246
تصير	232
صاير	236
صايرة	226
مليت	240
تعبت	244
ارتحت	228
حصلت	230
العب	226
لعبت	228
طب	230
طبيت	226
ركبت	228
استنى	232
استناني	228
دا انتظر	224
اقرا	230
قريت	232
اكتب	228
كتبت	230
افكر	232
فكرت	234
دا افكر	228
انسى	226
تنسى	224
اضحك	232
ضحكتني	228
