# Iraqi Arabic curated lexicon — category: daily
# columns: text<TAB>freq(200-255)
اكل	244
اكلات	226
خبز	238
صمون	240
جاي	248
استكان	232
استكان جاي	228
قهوة	238
تمن	240
مرق	234
مركة	228
دولمة	232
كباب	234
كبة	236
باجة	226
لفة	234
لفة فلافل	224
فلافل	232
شاورما	230
برياني	228
لبن	230
طرشي	224
ماي	246
ماي بارد	232
ثلج	228
البيت	244
بالبيت	240
للبيت	234
راجع للبيت	228
بيتنا	236
بيتكم	228
شغل	244
الشغل	240
بالشغل	234
شغلة	236
شغلات	230
دوام	240
الدوام	232
عندي دوام	234
اجازة	232
عطلة	230
راتب	234
معاش	226
فلوس	244
ما عندي فلوس	234
دينار	230
سيارة	238
سيارتي	232
بنزين	232
تاكسي	228
زحمة	240
كهربا	244
راحت الكهربا	240
اجت الكهربا	230
ماكو كهربا	236
مولدة	238
امبير	232
ماطور	228
مكيف	234
سبليت	226
مروحة	228
ثلاجة	230
غاز	230
نفط	228
سوق	238
السوق	234
رحت للسوق	226
دكان	230
صيدلية	228
مستشفى	232
دوا	234
مدرسة	238
جامعة	236
كلية	232
امتحان	238
امتحانات	230
درس	228
دروس	224
واجب	230
محاضرة	226
ملابس	228
هدوم	232
دشداشة	226
عباية	228
قندرة	230
نعال	226
غسالة	224
صابون	226
شامبو	222
خاولي	222
بطانية	224
لحاف	222
مخدة	226
جرباية	228
فراش	226
غرفة	232
حمام	230
مطبخ	228
حوش	230
سطح	226
شباك	226
تلفزيون	230
اغراض	232
جهاز	226
قنفة	228
ميز	230
كرسي	226
صحن	228
صحون	224
قدح	230
خاشوكة	224
طاوة	222
جدر	228
صوبة	230
حر	240
حرارة	232
غبار	236
عجاج	234
مطر	232
برد	236
الجو حار	234
الجو حلو	228
الجو غبار	226
فطور	230
ريوك	232
غدا	234
عشا	234
سفرة	228
عرس	230
حفلة	228
عزيمة	230
ضيوف	228
خطار	234
عندنا خطار	228
مشوار	228
طلعة	226
كعدة	232
سهرة	228
سوالف	240
سالفة	238
خوش سالفة	226
لعبة	224
طوبة	226
مباراة	228
نوم	232
النوم	226
وجع	232
وجع راس	228
راسي يوجعني	230
بطني يوجعني	224
تعب	230
دوخة	222
عيادة	224
موعد	230
مواعيد	222
فد كلاس	216
جنطة	228
جنطتي	224
مفتاح	230
مفاتيح	224
باص	228
كيا	222
ونيت	220
دراجة	222
بايسكل	224
تانكي	220
حنفية	218
ماي حار	222
حمام ماي	218
تنظيف	220
كنس	218
غسيل	224
طبخ	230
الطبخ	224
اكل بيتي	220
مطعم شعبي	218
كص	228
كص عراقي	220
سمك مسكوف	222
مسكوف	224
كليجة	226
بقلاوة	222
زلابية	220
تشريب	218
عصير	226
نومي بصرة	222
شاي عراقي	218
خضرة	224
فواكه	222
لحم	230
دجاج	228
بيض	226
جبن	224
دهن	220
زيت	224
ملح	222
بهارات	220
سكر	226
طحين	222
تسوق	220
مشتريات	218
حساب	224
باكيت	220
كيس	224
اكياس	218
