# Iraqi Arabic curated lexicon — category: particles
# columns: text<TAB>freq(200-255)
اكو	255
ماكو	254
مو	255
هسه	254
هسع	232
بس	253
هواي	253
هواية	244
كلش	252
فد	250
فد واحد	236
فد شي	240
اني	252
احنا	250
انت	248
انتي	246
انتو	244
هوه	240
هيه	238
همه	240
هذا	248
هذي	244
هاي	246
هذول	236
ذوله	232
ذاك	238
ذيج	234
يعني	251
عاد	250
تره	248
ترة	234
خو	246
يلا	252
يمعود	244
معود	236
لعد	246
عبالي	242
عبالك	238
عباله	228
شوية	248
شوي	240
غير	234
هم	246
بعد	248
بعدين	244
بعدني	238
بعدك	232
بعده	228
دا	248
راح	250
رح	234
جان	240
اذا	244
لو	244
لان	236
حتى	234
لحد	230
خلص	244
خلاص	242
بلكي	242
بلكت	236
يمكن	242
اكيد	244
طبعا	240
ابد	242
ابدا	234
اصلا	238
بالمرة	228
مال	240
مالي	238
مالك	234
مالتي	230
مالته	226
ويا	240
وياك	244
وياج	236
وياي	240
وياه	234
ويانا	236
وياهم	228
بيه	242
بيها	236
بيهم	232
بيك	240
بيج	234
الي	240
الك	238
اله	230
الج	228
النا	226
الهم	224
عندي	248
عندك	244
عندج	236
عنده	240
عدنا	236
عدهم	228
عدكم	224
لازم	248
مو لازم	238
ممكن	242
لا	246
لأ	242
اي	248
ايوه	242
ها	244
هاه	234
خير	238
شسمه	240
ولك	246
ولج	238
لك	242
لج	230
كلشي	248
كلمن	234
محد	242
حيل	244
هيجي	248
هيج	242
جذي	238
جنه	234
بلا	234
بدون	232
غصب	228
غصب عني	224
على كيفك	234
براحتك	236
مو هيجي	232
حاضر	238
انزين	248
بذمتك	232
ميخالف	242
ما يخالف	232
ما عليه	240
اهم شي	234
المهم	242
هالكد	232
عيب	234
لخاطر	230
خاطرك	226
مثل ما	228
كل شي	240
ولا شي	234
اكو ناس	226
مو بس	228
بالنص	224
سوا	236
سوية	238
وحدنا	228
كلنا	234
كلكم	226
كلهم	230
