# Iraqi Arabic curated lexicon — category: greetings
# columns: text<TAB>freq(200-255)
هلا	255
هلو	250
هلا والله	248
هلا بيك	246
هلا بيج	240
هلا بالغالي	242
يا هلا	240
يا هلا بيك	232
اهلا وسهلا	234
حياك الله	240
حياك	238
حياكم	232
الله بالخير	248
شلونك	255
شلونج	248
شلونكم	244
شلونك حبيبي	234
شخبارك	246
شخبارج	238
شخباركم	232
شعلومك	236
علومك	234
شلون الصحة	230
شلون الاهل	232
عاشت ايدك	250
عاشت ايدج	240
عاشت ايدكم	228
عاشت الايادي	232
تسلم	244
تسلمين	236
تسلمون	232
تسلم ايدك	238
سلامات	240
حمدلله عالسلامة	236
الف سلامة	230
صباح الخير	248
صباح النور	240
صباحكم خير	228
مسا الخير	238
مسا النور	230
تصبح على خير	244
تصبحين على خير	230
تصبحون على خير	232
وانت من اهله	236
مع السلامة	242
بالسلامة	238
الله وياك	240
الله وياكم	230
اشتقتلك	242
اشتقتلكم	228
مشتاقلك	238
مشتاقين	232
مشتاقلج	226
نورت	238
نورتنا	232
منور	236
منورين	226
شكرا حبيبي	234
شكرا هواي	230
ممنون	242
ممنونك	230
ما قصرت	244
ما قصرتوا	232
تدلل	246
دتدلل	234
على عيني	240
على راسي	238
من عيوني	234
عفية	242
عفية عليك	238
برافو عليك	228
مبروك	244
الف مبروك	238
مبارك	226
بالعافية	240
عوافي	232
تفضل	240
تفضلي	232
تفضلوا	230
اسف	238
اسفة	228
لا تواخذني	230
سامحني	234
سامحيني	224
العفو	236
باي	244
باي باي	234
يلا باي	236
السلام عليكم	244
وعليكم السلام	238
سلام	240
سلامو عليكم	228
وينك من زمان	232
مرحبا	242
مراحب	228
تشرفنا	228
نشوفك على خير	226
هلا هلا	234
هلاو	226
شلون صحتك	224
شلونها الدنيا	226
اخبارك شنو	224
كلك ذوق	228
انت الاحلى	224
يا مرحبا	222
حبيبي والله	230
اهلين حبيبي	222
شرفتنا	224
زورونا	218
منورة	228
يا ميت هلا	226
هلا بالطيب	222
شدة ورد	220
صح النوم	230
نهارك سعيد	220
تحياتي	226
تحياتي للاهل	222
سلملي عليهم	228
سلملي على اهلك	224
بلغ سلامي	220
