# Iraqi Arabic curated lexicon — category: adjectives
# columns: text<TAB>freq(200-255)
زين	255
زينة	246
زينين	234
مو زين	244
كلش زين	246
خوش	252
مو خوش	234
حلو	250
حلوة	246
حلوين	234
كلش حلو	240
شين	240
خايس	232
تعبان	248
تعبانة	240
تعبانين	230
مريض	238
مريضة	230
فرحان	238
فرحانة	230
زعلان	244
زعلانة	236
جوعان	240
جوعانة	228
عطشان	234
نعسان	238
نعسانة	228
بردان	236
بردانة	226
حران	232
خايف	236
خايفة	228
مشغول	244
مشغولة	236
مشغولين	226
فاضي	240
فاضية	230
رخيص	234
غالي	240
غالية	234
مجنون	236
مجنونة	228
خبل	238
خبلة	228
مخبل	232
خطية	246
مسكين	240
مسكينة	230
عتيك	228
نظيف	230
وصخ	232
خربان	240
خربانة	230
عدل	242
مرتاح	238
مرتاحة	228
مبسوط	234
مستانس	238
مستانسة	228
معصب	236
معصبة	226
مضوج	234
مضوجة	224
يجنن	242
تجنن	240
دمه خفيف	232
دمه ثقيل	228
دمك خفيف	224
طيب	240
طيبة	232
طيبين	224
شاطر	234
شاطرة	226
كسلان	228
كسلانة	220
حبوب	230
كشخة	232
كاشخ	226
باين	236
باين عليك	228
زفت	234
حامي	232
باردة	230
مؤدب	226
مكرود	232
مكرودة	222
غشيم	224
فنان	228
اسطورة	230
بطل	232
تحفة	228
مية مية	230
عال العال	232
عصبي	230
عصبية	222
خجول	224
مغرور	226
بخيل	228
حساس	224
قديمة	220
جديدة	224
سريع	226
خفيفة	218
شاطرين	218
مرتبة	220
مرتب	224
كيوت	230
نايس	226
خوش شي	232
خوش واحد	228
مو حلو	230
مو عدل	226
كلش تعبان	224
كلش زحمة	222
هادئة	218
شقية	220
دلوعة	228
دلوع	224
مدلل	222
مدللة	220
